X,Y,Index_,event_unique_id,year_,Division,homicide_type,occurrence_date,Hood_ID,Neighbourhood,Lat,Long,FID
-79.3821182,43.6590996,1,2304687,2007,D52,Shooting,2007-09-19T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6590996,-79.3821182,1
-79.344650300000012,43.7646408,2,2430194,2007,D33,Other,2007-09-25T04:00:00.000Z,45,Parkwoods-Donalda (45),43.7646408,-79.3446503,2
-79.5170746,43.7548561,3,2373602,2007,D31,Shooting,2007-09-28T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7548561,-79.5170746,3
-79.4907761,43.7373734,4,2539175,2007,D31,Stabbing,2007-10-02T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7373734,-79.4907761,4
-79.4937515,43.6716728,5,2432106,2007,D12,Shooting,2007-10-06T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,5
-79.4312897,43.6805267,6,2424127,2007,D13,Shooting,2007-10-08T04:00:00.000Z,94,Wychwood (94),43.6805267,-79.4312897,6
-79.5113907,43.7501373,7,1902459,2007,D31,Shooting,2007-10-09T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7501373,-79.5113907,7
-79.3101501,43.7570267,8,2421605,2007,D41,Shooting,2007-10-14T04:00:00.000Z,119,Wexford/Maryvale (119),43.7570267,-79.3101501,8
-79.3618851,43.8090858,9,2538165,2007,D33,Other,2007-10-18T04:00:00.000Z,48,Hillcrest Village (48),43.8090858,-79.3618851,9
-79.3529129,43.6661606,10,2371208,2007,D55,Shooting,2007-10-21T04:00:00.000Z,68,North Riverdale (68),43.6661606,-79.3529129,10
-79.5305557,43.6467743,11,2404032,2007,D22,Shooting,2007-10-27T04:00:00.000Z,14,Islington-City Centre West (14),43.6467743,-79.5305557,11
-79.2874374,43.707939099999983,12,2357094,2007,D41,Other,2007-09-01T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7079391,-79.2874374,12
-79.515686,43.7491493,13,2345705,2007,D31,Stabbing,2007-11-03T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7491493,-79.515686,13
-79.366951,43.6565018,14,2403226,2007,D51,Shooting,2007-11-06T05:00:00.000Z,73,Moss Park (73),43.6565018,-79.366951,14
-79.2993469,43.783596,15,2528917,2007,D42,Shooting,2007-11-23T05:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.783596,-79.2993469,15
-79.2349319,43.7946625,16,2507368,2007,D42,Shooting,2007-11-23T05:00:00.000Z,132,Malvern (132),43.7946625,-79.2349319,16
-79.3089523,43.7105293,17,2424731,2007,D54,Stabbing,2007-11-23T05:00:00.000Z,54,O'Connor-Parkview (54),43.7105293,-79.3089523,17
-79.5147705,43.7672119,18,2345729,2007,D31,Shooting,2007-11-25T05:00:00.000Z,24,Black Creek (24),43.7672119,-79.5147705,18
-79.1954346,43.784832,19,2370103,2007,D43,Shooting,2007-11-28T05:00:00.000Z,135,Morningside (135),43.784832,-79.1954346,19
-79.212547299999983,43.812088,20,2101272,2007,D42,Shooting,2007-12-02T05:00:00.000Z,132,Malvern (132),43.812088,-79.2125473,20
-79.2110214,43.8179092,21,2311686,2007,D42,Shooting,2007-12-14T05:00:00.000Z,131,Rouge (131),43.8179092,-79.2110214,21
-79.359504700000016,43.6583023,22,2428698,2007,D51,Shooting,2007-12-23T05:00:00.000Z,72,Regent Park (72),43.6583023,-79.3595047,22
-79.5870972,43.753620099999985,23,2446147,2007,D23,Stabbing,2007-12-25T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972,23
-79.252586400000013,43.7754402,24,3098346,2007,D43,Stabbing,2007-12-01T05:00:00.000Z,137,Woburn (137),43.7754402,-79.2525864,24
-79.3689957,43.64394,25,3654724,2007,D51,,2007-02-11T05:00:00.000Z,77,Waterfront Communities-The Island (77),43.64394,-79.3689957,25
-79.317009,43.7089462,26,2586541,2008,D54,Stabbing,2008-01-01T05:00:00.000Z,54,O'Connor-Parkview (54),43.7089462,-79.317009,26
-79.3864212,43.6693687,27,2601995,2008,D51,Shooting,2008-01-12T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6693687,-79.3864212,27
-79.3494568,43.666153,28,2532076,2008,D55,Shooting,2008-01-17T05:00:00.000Z,68,North Riverdale (68),43.666153,-79.3494568,28
-79.5096054,43.7248955,29,2605959,2008,D31,Shooting,2008-01-22T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7248955,-79.5096054,29
-79.2447205,43.744792899999986,30,2520381,2008,D43,Shooting,2008-02-01T05:00:00.000Z,138,Eglinton East (138),43.7447929,-79.2447205,30
-79.2447205,43.744792899999986,31,2520381,2008,D43,Shooting,2008-02-01T05:00:00.000Z,138,Eglinton East (138),43.7447929,-79.2447205,31
-79.2305603,43.8135796,32,2428060,2008,D42,Shooting,2008-02-17T05:00:00.000Z,132,Malvern (132),43.8135796,-79.2305603,32
-79.2114182,43.7637329,33,2377423,2008,D43,Shooting,2008-02-22T05:00:00.000Z,137,Woburn (137),43.7637329,-79.2114182,33
-79.4095001,43.647747,34,2604028,2008,D14,Other,2008-02-23T05:00:00.000Z,81,Trinity-Bellwoods (81),43.647747,-79.4095001,34
-79.456749,43.751667,35,2651936,2008,D32,Other,2008-02-28T05:00:00.000Z,34,Bathurst Manor (34),43.751667,-79.456749,35
-79.4482269,43.7191162,36,2704738,2008,D32,Shooting,2008-03-14T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7191162,-79.4482269,36
-79.5722122,43.65239720000001,37,2722663,2008,D22,Stabbing,2008-03-18T04:00:00.000Z,13,Etobicoke West Mall (13),43.6523972,-79.5722122,37
-79.341606100000021,43.6648445,38,2371247,2008,D55,Shooting,2008-03-18T04:00:00.000Z,70,South Riverdale (70),43.6648445,-79.3416061,38
-79.4458618,43.6620674,39,2586161,2008,D14,Stabbing,2008-04-17T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6620674,-79.4458618,39
-79.219726599999987,43.7451057,40,2651181,2008,D43,Stabbing,2008-05-04T04:00:00.000Z,139,Scarborough Village (139),43.7451057,-79.2197266,40
-79.4656143,43.6678658,41,2743492,2008,D12,Stabbing,2008-04-30T04:00:00.000Z,90,Junction Area (90),43.6678658,-79.4656143,41
-79.219726599999987,43.7451057,42,2577122,2008,D43,Other,2008-05-04T04:00:00.000Z,139,Scarborough Village (139),43.7451057,-79.2197266,42
-79.3351898,43.731266,43,2783886,2008,D33,Stabbing,2008-05-17T04:00:00.000Z,42,Banbury-Don Mills (42),43.731266,-79.3351898,43
-79.3351898,43.731266,44,2783886,2008,D33,Other,2008-05-17T04:00:00.000Z,42,Banbury-Don Mills (42),43.731266,-79.3351898,44
-79.2139359,43.810550699999986,45,2853575,2008,D42,Shooting,2008-05-28T04:00:00.000Z,132,Malvern (132),43.8105507,-79.2139359,45
-79.297164899999984,43.7841148,46,2855091,2008,D42,Shooting,2008-05-28T04:00:00.000Z,118,Tam O'Shanter-Sullivan (118),43.7841148,-79.2971649,46
-79.43477630000001,43.6339531,409,3528405,2009,D14,Shooting,2009-10-10T04:00:00.000Z,85,South Parkdale (85),43.6339531,-79.4347763,47
-79.2992859,43.7166748,47,2709711,2008,D54,Shooting,2008-05-30T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7166748,-79.2992859,48
-79.3063965,43.6859818,48,2615345,2008,D55,Shooting,2008-02-25T05:00:00.000Z,62,East End-Danforth (62),43.6859818,-79.3063965,49
-79.4094772,43.6450157,49,2555616,2008,D14,Shooting,2008-06-13T04:00:00.000Z,82,Niagara (82),43.6450157,-79.4094772,50
-79.4094772,43.6450157,50,2555616,2008,D14,Shooting,2008-06-13T04:00:00.000Z,82,Niagara (82),43.6450157,-79.4094772,51
-79.4937515,43.6716728,51,2399394,2008,D12,Shooting,2008-06-15T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6716728,-79.4937515,52
-79.286727900000017,43.7000847,52,2810109,2008,D41,Other,2008-06-23T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7000847,-79.2867279,53
-79.297309900000016,43.6965256,53,2368814,2008,D54,Other,2008-06-22T04:00:00.000Z,61,Taylor-Massey (61),43.6965256,-79.2973099,54
-79.313026400000012,43.7514992,54,2862776,2008,D41,Shooting,2008-07-09T04:00:00.000Z,119,Wexford/Maryvale (119),43.7514992,-79.3130264,55
-79.3945694,43.6891327,55,2906096,2008,D53,Stabbing,2008-07-14T04:00:00.000Z,98,Rosedale-Moore Park (98),43.6891327,-79.3945694,56
-79.1954346,43.784832,56,2517552,2008,D43,Shooting,2008-07-17T04:00:00.000Z,135,Morningside (135),43.784832,-79.1954346,57
-79.1527786,43.797863,57,2816710,2008,D42,Shooting,2008-07-19T04:00:00.000Z,131,Rouge (131),43.797863,-79.1527786,58
-79.5459824,43.6062927,58,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,59
-79.5459824,43.6062927,59,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,60
-79.5459824,43.6062927,60,2786692,2008,D22,Shooting,2008-07-20T04:00:00.000Z,20,Alderwood (20),43.6062927,-79.5459824,61
-79.5870972,43.753620099999985,61,2446147,2007,D23,Stabbing,2007-12-25T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972,62
-79.2179184,43.8228722,62,2064605,2007,D42,Stabbing,2007-06-25T04:00:00.000Z,131,Rouge (131),43.8228722,-79.2179184,63
-79.1538544,43.7976494,63,2122523,2007,D42,Shooting,2007-07-04T04:00:00.000Z,131,Rouge (131),43.7976494,-79.1538544,64
-79.5105591,43.7147408,64,2773144,2008,D31,Shooting,2008-07-26T04:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7147408,-79.5105591,65
-79.4771805,43.6896706,65,2605554,2008,D12,Shooting,2008-07-27T04:00:00.000Z,112,Beechborough-Greenbrook (112),43.6896706,-79.4771805,66
-79.3701248,43.6561661,66,2869738,2008,D51,Stabbing,2008-08-02T04:00:00.000Z,73,Moss Park (73),43.6561661,-79.3701248,67
-79.436264,43.642963399999985,67,2761191,2008,D14,Other,2008-08-03T04:00:00.000Z,86,Roncesvalles (86),43.6429634,-79.436264,68
-79.3928528,43.6850281,68,111878,2004,D53,Other,2004-01-03T05:00:00.000Z,98,Rosedale-Moore Park (98),43.6850281,-79.3928528,69
-79.2349625,43.7815361,69,125755,2004,D42,Shooting,2004-01-08T05:00:00.000Z,137,Woburn (137),43.7815361,-79.2349625,70
-79.206893900000011,43.8108597,70,136086,2004,D42,Shooting,2004-01-08T05:00:00.000Z,132,Malvern (132),43.8108597,-79.2068939,71
-79.4344025,43.670475,71,148623,2004,D13,Shooting,2004-01-25T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.670475,-79.4344025,72
-79.203865100000016,43.8235435,72,148619,2004,D42,Shooting,2004-01-25T05:00:00.000Z,131,Rouge (131),43.8235435,-79.2038651,73
-79.5086365,43.720916699999989,73,152518,2004,D31,Stabbing,2004-02-20T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7209167,-79.5086365,74
-79.5089798,43.7223663,74,172092,2004,D31,Shooting,2004-02-21T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7223663,-79.5089798,75
-79.592865,43.7431145,75,133635,2004,D23,Other,2004-02-21T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7431145,-79.592865,76
-79.2276001,43.816268899999983,76,218803,2004,D42,Shooting,2004-03-03T05:00:00.000Z,131,Rouge (131),43.8162689,-79.2276001,77
-79.286727900000017,43.7000847,77,200779,2004,D41,Shooting,2004-03-04T05:00:00.000Z,120,Clairlea-Birchmount (120),43.7000847,-79.2867279,78
-79.2665024,43.8080292,78,218585,2004,D42,Shooting,2004-03-03T05:00:00.000Z,129,Agincourt North (129),43.8080292,-79.2665024,79
-79.241806,43.7664719,79,229133,2004,D41,Stabbing,2004-03-13T05:00:00.000Z,137,Woburn (137),43.7664719,-79.241806,80
-79.427459699999986,43.7096062,80,219659,2004,D53,Other,2004-03-18T05:00:00.000Z,39,Bedford Park-Nortown (39),43.7096062,-79.4274597,81
-79.2253265,43.7598267,81,219687,2004,D42,Other,2004-03-24T05:00:00.000Z,137,Woburn (137),43.7598267,-79.2253265,82
-79.3710327,43.6582947,82,256410,2004,D51,Other,2004-04-01T05:00:00.000Z,73,Moss Park (73),43.6582947,-79.3710327,83
-79.5505676,43.7250977,83,250857,2004,D23,Shooting,2004-04-13T04:00:00.000Z,5,Elms-Old Rexdale (5),43.7250977,-79.5505676,84
-79.579879800000015,43.7350807,84,350484,2004,D23,Shooting,2004-05-01T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7350807,-79.5798798,85
-79.3287811,43.6959457,85,301868,2004,D54,Shooting,2004-03-03T05:00:00.000Z,58,Old East York (58),43.6959457,-79.3287811,86
-79.5187607,43.769165,86,311851,2004,D31,Shooting,2004-05-15T04:00:00.000Z,24,Black Creek (24),43.769165,-79.5187607,87
-79.5441437,43.5943146,87,311870,2004,D22,Stabbing,2004-05-19T04:00:00.000Z,20,Alderwood (20),43.5943146,-79.5441437,88
-79.362999,43.6600876,88,374867,2004,D51,Shooting,2004-05-21T04:00:00.000Z,72,Regent Park (72),43.6600876,-79.362999,89
-79.5783081,43.735508,89,408720,2004,D23,Other,2004-05-21T04:00:00.000Z,3,Thistletown-Beaumond Heights (3),43.735508,-79.5783081,90
-79.4570465,43.710166899999976,90,374908,2004,D13,Other,2004-05-20T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7101669,-79.4570465,91
-79.4387512,43.6424637,91,418221,2004,D11,Other,2004-05-25T04:00:00.000Z,86,Roncesvalles (86),43.6424637,-79.4387512,92
-79.374847399999979,43.660656,92,456650,2004,D51,Other,2004-06-01T04:00:00.000Z,73,Moss Park (73),43.660656,-79.3748474,93
-79.4281311,43.6359825,93,455137,2004,D14,Shooting,2004-06-04T04:00:00.000Z,85,South Parkdale (85),43.6359825,-79.4281311,94
-79.3694611,43.6545258,94,456829,2004,D51,Stabbing,2004-06-18T04:00:00.000Z,73,Moss Park (73),43.6545258,-79.3694611,95
-79.5351791,43.7112045,95,510813,2004,D31,Shooting,2004-06-19T04:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7112045,-79.5351791,96
-79.5226669,43.7721443,96,564223,2004,D31,Shooting,2004-07-01T04:00:00.000Z,24,Black Creek (24),43.7721443,-79.5226669,97
-79.2758026,43.699543,97,565547,2004,D41,Stabbing,2004-07-05T04:00:00.000Z,121,Oakridge (121),43.699543,-79.2758026,98
-79.4852524,43.6301537,98,565561,2004,D22,Stabbing,2004-07-07T04:00:00.000Z,16,Stonegate-Queensway (16),43.6301537,-79.4852524,99
-79.505348200000014,43.708416,99,564251,2004,D31,Stabbing,2004-07-08T04:00:00.000Z,28,Rustic (28),43.708416,-79.5053482,100
-79.4124451,43.7674751,100,565588,2004,D32,Stabbing,2004-07-09T04:00:00.000Z,51,Willowdale East (51),43.7674751,-79.4124451,101
-79.3563385,43.8008614,101,592201,2004,D33,Shooting,2004-07-21T04:00:00.000Z,48,Hillcrest Village (48),43.8008614,-79.3563385,102
-79.4676514,43.6632538,102,593866,2004,D11,Other,2004-07-23T04:00:00.000Z,90,Junction Area (90),43.6632538,-79.4676514,103
-79.377243,43.6506691,410,3464087,2009,D51,Other,2009-10-18T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6506691,-79.377243,104
-79.4875946,43.7496109,411,3524643,2009,D31,Shooting,2009-10-18T04:00:00.000Z,27,York University Heights (27),43.7496109,-79.4875946,105
-79.431488,43.6746826,412,3425603,2009,D13,Shooting,2009-10-30T04:00:00.000Z,94,Wychwood (94),43.6746826,-79.431488,106
-79.3463745,43.679409,413,3588501,2009,D54,Shooting,2009-11-02T05:00:00.000Z,67,Playter Estates-Danforth (67),43.679409,-79.3463745,107
-79.4966965,43.751941699999989,414,3454028,2009,D31,Shooting,2009-11-03T05:00:00.000Z,27,York University Heights (27),43.7519417,-79.4966965,108
-79.399147,43.6726913,415,3586765,2009,D53,Stabbing,2009-11-04T05:00:00.000Z,95,Annex (95),43.6726913,-79.399147,109
-79.3543396,43.6650505,416,3593532,2009,D55,Other,2009-11-07T05:00:00.000Z,68,North Riverdale (68),43.6650505,-79.3543396,110
-79.4074707,43.6659164,417,3411009,2009,D14,Stabbing,2009-11-07T05:00:00.000Z,95,Annex (95),43.6659164,-79.4074707,111
-79.3543396,43.6650505,418,3593574,2010,D55,Other,2010-01-02T05:00:00.000Z,68,North Riverdale (68),43.6650505,-79.3543396,112
-79.4389038,43.6915436,419,3425609,2009,D13,Shooting,2009-11-11T05:00:00.000Z,107,Oakwood Village (107),43.6915436,-79.4389038,113
-79.5506363,43.6882286,420,2776015,2009,D23,Shooting,2009-11-17T05:00:00.000Z,6,Kingsview Village-The Westway (6),43.6882286,-79.5506363,114
-79.3877258,43.6656456,421,3358995,2009,D52,Shooting,2009-11-22T05:00:00.000Z,76,Bay Street Corridor (76),43.6656456,-79.3877258,115
-79.2665024,43.7689438,422,3577507,2009,D41,Shooting,2009-11-22T05:00:00.000Z,127,Bendale (127),43.7689438,-79.2665024,116
-79.5047607,43.715744,423,3687835,2009,D31,Shooting,2009-12-03T05:00:00.000Z,28,Rustic (28),43.715744,-79.5047607,117
-79.3737793,43.6672974,424,3574569,2009,D51,Other,2009-12-05T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,118
-79.569442699999982,43.7566948,425,3567900,2009,D31,Shooting,2009-12-06T05:00:00.000Z,21,Humber Summit (21),43.7566948,-79.5694427,119
-79.525444,43.7030106,426,3574814,2009,D31,Shooting,2009-12-07T05:00:00.000Z,113,Weston (113),43.7030106,-79.525444,120
-79.5230484,43.717704799999986,427,3565736,2009,D31,Shooting,2009-12-09T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7177048,-79.5230484,121
-79.2112122,43.8118591,428,3566324,2010,D42,Shooting,2010-01-07T05:00:00.000Z,132,Malvern (132),43.8118591,-79.2112122,122
-79.4986115,43.6656075,429,3391807,2009,D11,Stabbing,2009-12-13T05:00:00.000Z,89,Runnymede-Bloor West Village (89),43.6656075,-79.4986115,123
-79.3981628,43.6502647,430,3583884,2010,D14,Other,2010-01-24T05:00:00.000Z,78,Kensington-Chinatown (78),43.6502647,-79.3981628,124
-79.3170853,43.7620239,431,3281627,2010,D41,Stabbing,2010-01-27T05:00:00.000Z,119,Wexford/Maryvale (119),43.7620239,-79.3170853,125
-79.398201,43.6582603,432,3591551,2009,D52,Other,2009-12-18T05:00:00.000Z,79,University (79),43.6582603,-79.398201,126
-79.4789581,43.6655655,433,3543317,2009,D11,Shooting,2009-12-29T05:00:00.000Z,90,Junction Area (90),43.6655655,-79.4789581,127
-79.3743515,43.6629181,434,3367693,2010,D51,Stabbing,2010-02-03T05:00:00.000Z,71,Cabbagetown-South St.James Town (71),43.6629181,-79.3743515,128
-79.3996735,43.6480675,435,3922539,2011,D14,Stabbing,2011-01-01T05:00:00.000Z,78,Kensington-Chinatown (78),43.6480675,-79.3996735,129
-79.2789001,43.7328644,436,2885827,2011,D41,Shooting,2011-01-05T05:00:00.000Z,125,Ionview (125),43.7328644,-79.2789001,130
-79.1947403,43.7620163,437,3737551,2011,D43,Other,2011-01-06T05:00:00.000Z,136,West Hill (136),43.7620163,-79.1947403,131
-79.3966064,43.6747284,438,4040426,2011,D53,Other,2011-01-12T05:00:00.000Z,95,Annex (95),43.6747284,-79.3966064,132
-79.43849950000002,43.7046242,439,4033175,2011,D13,Other,2011-01-13T05:00:00.000Z,102,Forest Hill North (102),43.7046242,-79.4384995,133
-79.3783493,43.6662865,440,3832781,2011,D51,Other,2011-01-23T05:00:00.000Z,74,North St.James Town (74),43.6662865,-79.3783493,134
-79.502609299999989,43.6984215,441,3713412,2010,D12,Shooting,2010-02-07T05:00:00.000Z,30,Brookhaven-Amesbury (30),43.6984215,-79.5026093,135
-79.5490723,43.7506523,442,3966773,2011,D31,Shooting,2011-02-01T05:00:00.000Z,21,Humber Summit (21),43.7506523,-79.5490723,136
-79.4875946,43.7496109,443,3530271,2011,D31,Stabbing,2011-02-05T05:00:00.000Z,27,York University Heights (27),43.7496109,-79.4875946,137
-79.4832687,43.6934128,444,4017505,2011,D12,Shooting,2011-02-11T05:00:00.000Z,112,Beechborough-Greenbrook (112),43.6934128,-79.4832687,138
-79.221199,43.7596092,445,3948450,2011,D43,Shooting,2011-02-11T05:00:00.000Z,137,Woburn (137),43.7596092,-79.221199,139
-79.5094604,43.6973038,446,4017400,2011,D12,Shooting,2011-02-16T05:00:00.000Z,113,Weston (113),43.6973038,-79.5094604,140
-79.2147293,43.8006172,447,3996966,2011,D42,Shooting,2011-02-26T05:00:00.000Z,132,Malvern (132),43.8006172,-79.2147293,141
-79.501503,43.6648865,448,4010034,2011,D11,Shooting,2011-03-02T05:00:00.000Z,114,Lambton Baby Point (114),43.6648865,-79.501503,142
-79.4278564,43.6672211,449,4029641,2011,D14,Other,2011-03-03T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6672211,-79.4278564,143
-79.5521545,43.695797,450,3973677,2011,D23,Shooting,2011-03-20T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,144
-79.4372711,43.6369286,451,3914456,2011,D11,Other,2011-03-21T04:00:00.000Z,85,South Parkdale (85),43.6369286,-79.4372711,145
-79.256835899999984,43.7348099,452,3981811,2011,D41,Shooting,2011-03-28T04:00:00.000Z,138,Eglinton East (138),43.7348099,-79.2568359,146
-79.3125916,43.6672478,453,3736070,2011,D55,Shooting,2011-03-28T04:00:00.000Z,63,The Beaches (63),43.6672478,-79.3125916,147
-79.5026703,43.7653809,454,3985830,2011,D31,Other,2011-04-15T04:00:00.000Z,27,York University Heights (27),43.7653809,-79.5026703,148
-79.3249664,43.6865997,455,3942884,2011,D54,Other,2011-04-06T04:00:00.000Z,66,Danforth (66),43.6865997,-79.3249664,149
-79.5596924,43.7133217,456,3832638,2011,D23,Shooting,2011-04-30T04:00:00.000Z,4,Rexdale-Kipling (4),43.7133217,-79.5596924,150
-79.3314133,43.7931099,457,3985926,2011,D42,Shooting,2011-05-26T04:00:00.000Z,117,L'Amoreaux (117),43.7931099,-79.3314133,151
-79.5047607,43.715744,458,3448094,2010,D31,Shooting,2010-02-08T05:00:00.000Z,28,Rustic (28),43.715744,-79.5047607,152
-79.5928192,43.7390823,459,4047557,2011,D23,Shooting,2011-05-29T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7390823,-79.5928192,153
-79.309753400000019,43.6633987,460,3593600,2010,D55,Other,2010-02-15T05:00:00.000Z,63,The Beaches (63),43.6633987,-79.3097534,154
-79.2379379,43.7381363,461,3456178,2010,D43,Other,2010-02-14T05:00:00.000Z,138,Eglinton East (138),43.7381363,-79.2379379,155
-79.5164871,43.7525101,462,3582659,2011,D31,Shooting,2011-06-16T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7525101,-79.5164871,156
-79.3043823,43.728893299999989,463,4071110,2011,D33,Stabbing,2011-07-01T04:00:00.000Z,119,Wexford/Maryvale (119),43.7288933,-79.3043823,157
-79.2221069,43.742488899999984,464,3984179,2011,D43,Stabbing,2011-07-22T04:00:00.000Z,139,Scarborough Village (139),43.7424889,-79.2221069,158
-79.5632248,43.6526527,465,3429437,2011,D22,Shooting,2011-07-29T04:00:00.000Z,14,Islington-City Centre West (14),43.6526527,-79.5632248,159
-79.4931412,43.6883087,466,3794249,2011,D12,Other,2011-07-29T04:00:00.000Z,115,Mount Dennis (115),43.6883087,-79.4931412,160
-79.5079803,43.6912079,467,4119820,2011,D12,Shooting,2011-07-31T04:00:00.000Z,115,Mount Dennis (115),43.6912079,-79.5079803,161
-79.4837036,43.726284,468,3443263,2011,D31,Stabbing,2011-08-10T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.726284,-79.4837036,162
-79.4942398,43.7431068,469,4082526,2011,D31,Shooting,2011-08-20T04:00:00.000Z,27,York University Heights (27),43.7431068,-79.4942398,163
-79.4364471,43.7412224,470,4131492,2011,D32,Shooting,2011-08-23T04:00:00.000Z,33,Clanton Park (33),43.7412224,-79.4364471,164
-79.501503,43.6648865,471,3721549,2011,D11,Shooting,2011-08-27T04:00:00.000Z,114,Lambton Baby Point (114),43.6648865,-79.501503,165
-79.249855,43.7725296,472,4137445,2011,D43,Other,2011-09-11T04:00:00.000Z,137,Woburn (137),43.7725296,-79.249855,166
-79.2681274,43.7070007,473,3156934,2011,D41,Shooting,2011-09-17T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7070007,-79.2681274,167
-79.4159393,43.6471863,474,4136529,2011,D14,Shooting,2011-10-02T04:00:00.000Z,81,Trinity-Bellwoods (81),43.6471863,-79.4159393,168
-79.1994705,43.7654495,475,357703,2010,D43,Shooting,2010-03-11T05:00:00.000Z,136,West Hill (136),43.7654495,-79.1994705,169
-79.2992859,43.7166748,476,3887747,2011,D54,Shooting,2011-10-09T04:00:00.000Z,120,Clairlea-Birchmount (120),43.7166748,-79.2992859,170
-79.3006058,43.6943817,477,4156058,2011,D54,Shooting,2011-10-14T04:00:00.000Z,61,Taylor-Massey (61),43.6943817,-79.3006058,171
-79.313377399999979,43.7665482,478,3680160,2010,D41,Other,2010-03-13T05:00:00.000Z,119,Wexford/Maryvale (119),43.7665482,-79.3133774,172
-79.5098801,43.763435399999985,479,4244358,2011,D31,Shooting,2011-10-15T04:00:00.000Z,24,Black Creek (24),43.7634354,-79.5098801,173
-79.5761642,43.6485023,480,4219112,2011,D22,Shooting,2011-10-21T04:00:00.000Z,13,Etobicoke West Mall (13),43.6485023,-79.5761642,174
-79.508613600000018,43.7300453,481,4188550,2011,D31,Shooting,2011-10-28T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7300453,-79.5086136,175
-79.4534454,43.6550331,482,3657524,2010,D11,Other,2010-04-04T04:00:00.000Z,87,High Park-Swansea (87),43.6550331,-79.4534454,176
-79.3229218,43.6523476,483,4187348,2011,D55,Shooting,2011-11-29T05:00:00.000Z,70,South Riverdale (70),43.6523476,-79.3229218,177
-79.4074631,43.7825012,484,4253053,2011,D32,Stabbing,2011-12-02T05:00:00.000Z,50,Newtonbrook East (50),43.7825012,-79.4074631,178
-79.423866300000014,43.7393761,485,3034132,2011,D32,Stabbing,2011-12-03T05:00:00.000Z,39,Bedford Park-Nortown (39),43.7393761,-79.4238663,179
-79.3694611,43.6545258,486,3733844,2010,D51,Other,2010-04-28T04:00:00.000Z,73,Moss Park (73),43.6545258,-79.3694611,180
-79.2056274,43.7640533,487,4266197,2011,D43,Shooting,2011-12-30T05:00:00.000Z,135,Morningside (135),43.7640533,-79.2056274,181
-79.3998718,43.6525536,488,4355679,2011,D14,Stabbing,2011-12-31T05:00:00.000Z,78,Kensington-Chinatown (78),43.6525536,-79.3998718,182
-79.3586884,43.6624184,489,4191912,2011,D51,Other,2011-12-26T05:00:00.000Z,72,Regent Park (72),43.6624184,-79.3586884,183
-79.5038376,43.7028809,490,4136582,2011,D12,Other,2011-12-02T05:00:00.000Z,28,Rustic (28),43.7028809,-79.5038376,184
-79.2303696,43.7919121,491,39593058,2011,D42,Other,2011-02-19T05:00:00.000Z,132,Malvern (132),43.7919121,-79.2303696,185
-79.4337769,43.684906,492,3427476,2010,D13,Shooting,2010-05-03T04:00:00.000Z,107,Oakwood Village (107),43.684906,-79.4337769,186
-79.3123169,43.7974892,493,3709341,2010,D42,Stabbing,2010-05-10T04:00:00.000Z,117,L'Amoreaux (117),43.7974892,-79.3123169,187
